location,route,year,month,hour,distance,direction,지점명,level,cause_L,cause_S,dead,injury,acc_cars,week,weather,day_night,pattern,pave,dir_curv,slope,surface_condition,pavment_condition,car_type,car_standard,gender,age,defeat,arrive_time,ambulance_arrive_time,people_rescue_time,towtruck_arrive_time,rescue_time,block_time,handling_time,state,damage,최초사고지점_도로시설
동서울지사,서울외곽순환,2006,8,7,121.4,일산,청계영업소,C,운전자과실,주시태만,0,0,1,수요일,맑음,주간,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,남자,40~50,2,4,0,0,0,0,6,6,1,2859300,TG
동서울지사,서울외곽순환,2006,8,22,121.4,일산,청계업업소,C,운전자과실,주시태만,0,0,1,수요일,맑음,야간,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,여자,50~60,2,30,0,0,0,0,10,30,1,1300000,휴게소
동서울지사,서울외곽순환,2006,10,14,121.3,일산,청계T/G,C,운전자과실,안전거리미확보,0,0,4,금요일,맑음,주간,추돌,콘크리트,직선,평탄,건조,양호,승용(영업),,남자,,8,15,0,0,0,0,20,20,1,0,TG
동서울지사,서울외곽순환,2006,10,5,124.4,일산,본선,C,운전자과실,졸음,0,0,2,목요일,맑음,야간,추돌,아스팔트,직선,평탄,건조,양호,승용(자가),,남자,30~40,2,6,0,0,0,0,24,24,1,1587600,본선
동서울지사,서울외곽순환,2006,11,6,115.6,일산,본선,B,운전자과실,주시태만,1,0,2,목요일,비,야간,차-사람,콘크리트,직선,평탄,습기,양호,승용(자가),,남자,,2,40,0,0,0,0,25,50,1,0,본선
시흥지사,서울외곽순환,2006,2,8,104.8,일산,본선,C,운전자과실,과속,0,0,1,화요일,눈,주간,단독,아스팔트,우커브 500 미만,오르막 3% 미만,적설,양호,승용(자가),,남자,40~50,1,5,0,0,0,0,0,20,1,3303300,본선
시흥지사,서울외곽순환,2006,2,18,112,일산,산본I/C램프,C,운전자과실,핸들과대조작,0,1,1,수요일,안개,주간,차-시설,콘크리트,직선,평탄,건조,양호,승합(중형),9인승,남자,30~40,1,10,0,0,0,0,0,20,1,688600,램프
시흥지사,서울외곽순환,2006,3,4,100.4,일산,본선,C,운전자과실,졸음,0,1,1,수요일,맑음,야간,차-시설,콘크리트,우커브 500 이상,평탄,건조,양호,승용(자가),,여자,30~40,0,10,0,0,0,0,40,70,1,2672100,본선
시흥지사,서울외곽순환,2006,4,5,95.7,일산,시흥영업소,C,운전자과실,기타,0,0,1,목요일,맑음,야간,차-시설,아스팔트,직선,평탄,건조,양호,트레일러,25톤,남자,30~40,2,5,0,0,0,0,20,20,1,1868300,TG
시흥지사,서울외곽순환,2006,5,14,109.3,일산,수암터널입구부,C,운전자과실,졸음,0,0,1,수요일,맑음,주간,차-시설,콘크리트,직선,평탄,건조,양호,승합(소형),9인승,남자,50~60,1,10,0,0,0,0,30,30,3,19900000,터널
시흥지사,서울외곽순환,2006,6,5,97.3,일산,안현 J/C 램프,C,운전자과실,과속,0,1,1,토요일,비,야간,차-시설,콘크리트,직선,평탄,습기,양호,화물(대형),98톤,남자,50~60,0,10,0,0,0,0,20,100,4,4094800,램프
시흥지사,서울외곽순환,2006,6,6,104.4,일산,본선,B,운전자과실,추월불량,1,0,2,일요일,맑음,주간,추돌,아스팔트,우커브 500 이상,내리막 3% 미만,건조,양호,화물(소형),1톤,남자,40~50,1,5,0,0,0,0,25,45,1,0,본선
시흥지사,서울외곽순환,2006,6,16,96.3,일산,본선,C,운전자과실,주시태만,0,0,2,토요일,맑음,주간,추돌,콘크리트,직선,평탄,건조,소성변경,승용(자가),,남자,50~60,3,10,0,0,0,0,20,20,3,1141300,본선
시흥지사,서울외곽순환,2006,7,10,95.3,일산,시흥TG,C,운전자과실,주시태만,0,0,1,금요일,비,주간,차-시설,콘크리트,직선,평탄,습기,양호,화물(중형),4.5톤,남자,40~50,2,5,0,0,0,0,0,20,1,450000,TG
시흥지사,서울외곽순환,2006,8,17,106.3,일산,조남J/C,C,운전자과실,과속,0,0,1,화요일,맑음,주간,차-시설,콘크리트,우커브 500 미만,내리막 3% 이상,건조,양호,화물(소형),2톤,남자,20~30,2,5,0,0,0,0,80,95,3,631300,램프
시흥지사,서울외곽순환,2006,8,6,96,일산,본선,C,차량결함,엔진과열,0,0,1,수요일,맑음,주간,화재,아스팔트,직선,평탄,건조,양호,화물(소형),1톤,남자,20~30,0,10,0,0,0,0,25,25,1,1779100,본선
시흥지사,서울외곽순환,2006,9,19,95.3,일산,본선,C,차량결함,엔진과열,0,0,1,목요일,맑음,야간,화재,콘크리트,직선,평탄,건조,양호,승합(소형),3인승,남자,30~40,0,10,0,0,0,0,40,50,4,2639000,본선
시흥지사,서울외곽순환,2006,9,4,98.7,일산,본선,C,운전자과실,졸음,0,0,1,일요일,맑음,야간,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,남자,20~30,1,10,0,0,0,0,0,20,1,416000,본선
시흥지사,서울외곽순환,2006,9,17,111.7,일산,수리T/N 입구부,C,운전자과실,주시태만,0,2,4,금요일,맑음,주간,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,여자,50~60,5,15,0,0,0,0,25,70,1,204400,터널
시흥지사,서울외곽순환,2006,10,11,95.3,일산,시흥TG2번입구,C,운전자과실,졸음,0,0,1,수요일,맑음,주간,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,남자,30~40,1,10,0,0,0,0,0,25,1,1113000,TG
시흥지사,서울외곽순환,2006,10,12,106.3,일산,조남J/C,C,운전자과실,과속,0,0,1,일요일,비,주간,차-시설,콘크리트,우커브 500 미만,내리막 3% 이상,습기,양호,승용(JEEP),,남자,20~30,2,5,0,0,0,0,10,15,1,430000,램프
시흥지사,서울외곽순환,2006,11,2,112.5,일산,본선,B,운전자과실,통행위반,2,0,2,수요일,비,야간,충돌,콘크리트,우커브 500 미만,오르막 3% 이상,습기,양호,승용(자가),,남자,40~50,3,25,0,0,0,0,60,85,1,0,본선
시흥지사,서울외곽순환,2006,11,15,102.9,일산,본선,C,운전자과실,졸음,0,1,1,수요일,맑음,주간,차-시설,콘크리트,직선,평탄,건조,양호,승합(소형),9인승,남자,60세 이상,2,15,0,0,0,0,30,50,1,820000,본선
인천지사,서울외곽순환,2007,1,4,84.2,일산,본선,C,운전자과실,졸음,0,1,1,일요일,맑음,야간,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,남자,30~40,1,10,0,0,0,0,20,25,1,8284010,본선
인천지사,서울외곽순환,2007,2,13,83.1,일산,본선,C,운전자과실,추월불량,0,2,2,일요일,맑음,주간,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,남자,30~40,4,5,0,0,0,0,10,50,4,1450670,본선
인천지사,서울외곽순환,2007,2,2,82,일산,계양I/C램프,C,운전자과실,기타,0,1,1,일요일,흐림,야간,차-시설,아스팔트,우커브 500 미만,내리막 3% 미만,건조,양호,승용(영업),,남자,40~50,2,14,0,0,0,0,0,30,1,12004300,램프
인천지사,서울외곽순환,2007,2,1,91.2,일산,본선,C,기타,기타,0,2,1,화요일,맑음,야간,차-시설,아스팔트,우커브 500 이상,오르막 3% 미만,건조,양호,승용(자가),,남자,20~30,0,11,0,0,0,0,50,55,1,839690,본선
인천지사,서울외곽순환,2007,3,18,88.6,일산,송내I/C 진출부,C,운전자과실,주시태만,0,0,1,금요일,맑음,야간,차-시설,아스팔트,우커브 500 미만,내리막 3% 미만,건조,양호,승용(자가),,남자,40~50,1,25,0,0,0,0,0,25,1,6281000,교량
인천지사,서울외곽순환,2007,4,16,77.5,일산,본선,C,차량결함,타이어 파손,0,0,1,목요일,맑음,주간,차-시설,아스팔트,직선,평탄,건조,양호,화물(소형),1톤,남자,40~50,2,10,0,0,0,0,0,50,1,384150,본선
인천지사,서울외곽순환,2007,4,6,91.3,일산,본선,C,운전자과실,졸음,0,0,2,토요일,흐림,주간,차-시설,아스팔트,우커브 500 이상,평탄,건조,양호,승용(자가),,남자,40~50,4,10,0,0,0,0,0,30,1,405660,본선
인천지사,서울외곽순환,2007,5,13,70.2,일산,본선,C,운전자과실,핸들과대조작,0,1,2,목요일,흐림,주간,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,여자,20~30,3,25,0,0,0,0,20,50,1,2998000,본선
인천지사,서울외곽순환,2007,5,6,89.9,일산,부천고가교,C,운전자과실,기타,0,1,1,토요일,비,주간,차-시설,아스팔트,직선,평탄,습기,양호,화물(중형),5톤,남자,30~40,1,22,0,0,0,0,100,100,3,2804950,교량
인천지사,서울외곽순환,2007,5,6,76.4,일산,김포T/G,C,운전자과실,주시태만,0,0,1,일요일,맑음,주간,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,남자,30~40,1,10,0,0,0,0,10,35,1,2350000,TG
인천지사,서울외곽순환,2007,6,22,87.1,일산,중동IC,C,운전자과실,음주,0,1,2,토요일,맑음,주간,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,남자,20~30,2,10,0,0,0,0,0,70,1,1879400,진출입부
인천지사,서울외곽순환,2007,7,18,70,일산,일산IC램프(판교~일산),A,운전자과실,기타,1,11,2,일요일,맑음,주간,차-시설,아스팔트,직선,평탄,건조,양호,승합(대형),45인승,남자,50~60,1,15,0,0,0,0,70,135,1,2492120,램프
인천지사,서울외곽순환,2007,7,12,75.2,일산,.,C,운전자과실,핸들과대조작,0,0,1,화요일,맑음,주간,단독,아스팔트,우커브 500 이상,내리막 3% 미만,건조,양호,화물(중형),2.5톤,남자,30~40,2,16,0,0,0,0,70,90,1,5481500,램프
인천지사,서울외곽순환,2007,8,14,82,일산,계양I/C,C,차량결함,동력전달장치,0,0,1,수요일,흐림,주간,차-시설,아스팔트,좌커브 500 이상,내리막 3% 미만,건조,양호,화물(대형),24톤,남자,40~50,2,2,0,0,0,0,10,10,1,1045000,램프
인천지사,서울외곽순환,2007,8,14,75.3,일산,김포I/C,C,운전자과실,기타,0,0,1,월요일,맑음,주간,차-시설,아스팔트,우커브 500 이상,내리막 3% 미만,건조,양호,화물(중형),5톤,남자,30~40,2,15,0,0,0,0,10,120,1,2151600,램프
인천지사,서울외곽순환,2007,8,3,70,일산,일산진출램프,C,운전자과실,핸들과대조작,0,1,1,화요일,흐림,야간,차-시설,아스팔트,직선,오르막 3% 미만,건조,양호,승용(영업),,여자,40~50,1,5,0,0,0,0,45,50,1,3360990,램프
인천지사,서울외곽순환,2007,8,6,93.6,일산,본선,C,운전자과실,핸들과대조작,0,0,2,수요일,비,주간,추돌,콘크리트,직선,오르막 3% 미만,습기,양호,승용(JEEP),,남자,30~40,2,16,0,0,0,0,48,50,3,1958000,본선
인천지사,서울외곽순환,2007,8,11,91.3,일산,본선,C,운전자과실,핸들과대조작,0,0,1,화요일,비,주간,차-시설,콘크리트,좌커브 500 이상,내리막 3% 미만,습기,양호,화물(소형),3.5톤,남자,40~50,1,2,0,0,0,0,19,30,1,2269300,본선
인천지사,서울외곽순환,2007,8,7,71.9,일산,자유로IC,C,운전자과실,음주,0,0,1,일요일,맑음,주간,차-시설,아스팔트,우커브 500 미만,오르막 3% 미만,건조,양호,승용(자가),,여자,20~30,1,17,0,0,0,0,23,30,1,15055000,램프
인천지사,서울외곽순환,2007,8,14,77.8,일산,본선,C,차량결함,타이어 파손,0,0,1,월요일,맑음,주간,차-시설,아스팔트,직선,평탄,건조,양호,화물(소형),1톤,남자,40~50,2,7,0,0,0,0,0,13,1,926200,본선
인천지사,서울외곽순환,2007,8,17,85.4,일산,본선,C,운전자과실,추월불량,0,0,2,수요일,맑음,주간,차-시설,아스팔트,직선,평탄,건조,양호,승용(JEEP),,남자,50~60,3,10,0,0,0,0,55,55,1,1304600,본선
인천지사,서울외곽순환,2007,9,7,82.1,일산,계양I/C(임학방면),C,운전자과실,기타,0,0,1,일요일,비,주간,차-시설,아스팔트,좌커브 500 미만,내리막 3% 미만,습기,양호,승용(JEEP),,남자,50~60,1,1,0,0,0,0,31,31,1,805200,램프
인천지사,서울외곽순환,2007,9,7,82.1,일산,계양I/C(임학방면),C,운전자과실,기타,0,0,1,일요일,비,주간,차-시설,아스팔트,좌커브 500 미만,내리막 3% 미만,습기,양호,승용(JEEP),,남자,,1,0,0,0,0,0,29,29,1,714200,램프
인천지사,서울외곽순환,2007,9,9,82.3,일산,계양I/C(임학방면)램프,C,운전자과실,기타,0,0,1,일요일,흐림,주간,단독,아스팔트,좌커브 500 미만,내리막 3% 미만,습기,양호,승용(자가),,여자,30~40,1,2,0,0,0,0,6,6,1,1054900,램프
인천지사,서울외곽순환,2007,9,12,74.8,일산,본선,B,운전자과실,주시태만,1,0,2,수요일,비,주간,차-사람,아스팔트,좌커브 500 이상,평탄,습기,양호,승용(자가),,남자,20~30,4,15,0,0,0,0,20,35,1,0,본선
인천지사,서울외곽순환,2007,10,20,84,일산,서운분기점,C,운전자과실,핸들과대조작,0,0,1,월요일,맑음,야간,차-시설,아스팔트,직선,평탄,건조,양호,화물(소형),1톤,남자,30~40,2,0,0,0,0,0,0,45,1,897600,진출입부
인천지사,서울외곽순환,2007,10,17,70.7,일산,본선,C,차량결함,타이어 파손,0,0,1,화요일,맑음,주간,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,남자,20~30,1,20,0,0,0,0,0,35,1,1026300,본선
인천지사,서울외곽순환,2007,11,18,77.3,일산,본선,C,운전자과실,주시태만,0,1,2,월요일,맑음,야간,추돌,아스팔트,우커브 500 이상,내리막 3% 미만,건조,양호,화물(소형),1톤,남자,40~50,4,5,0,0,0,0,25,30,1,948800,본선
인천지사,서울외곽순환,2007,11,3,69.9,일산,일산I/C,C,운전자과실,핸들과대조작,0,0,1,수요일,눈,야간,차-시설,아스팔트,좌커브 500 미만,내리막 3% 미만,적설,양호,승용(영업),,남자,40~50,1,0,0,0,0,0,0,40,1,1557600,램프
인천지사,서울외곽순환,2007,11,7,70,일산,일산IC램프,C,운전자과실,통행위반,0,0,1,수요일,흐림,주간,차-시설,아스팔트,직선,오르막 3% 미만,적설,양호,승용(자가),,남자,60세 이상,2,0,0,0,0,0,0,70,1,1469510,램프
인천지사,서울외곽순환,2007,12,5,72.2,일산,자유로j/c램프,C,운전자과실,음주,0,0,1,화요일,맑음,야간,단독,아스팔트,우커브 500 미만,오르막 3% 미만,건조,양호,승용(JEEP),,여자,30~40,2,20,0,0,0,0,0,40,1,16637850,램프
동서울지사,서울외곽순환,2007,2,8,121.1,일산,청계T/G하6번부스,C,차량결함,제동장치,0,0,1,토요일,맑음,주간,차-시설,콘크리트,직선,평탄,건조,양호,화물(중형),2.5톤,남자,30~40,1,5,0,0,0,0,40,40,1,5824400,TG
동서울지사,서울외곽순환,2007,2,15,121.4,일산,청계T/G광장,C,차량결함,기타,0,0,1,화요일,비,주간,단독,콘크리트,직선,평탄,적설,양호,화물(중형),5톤,남자,40~50,2,5,0,0,0,0,170,170,1,0,TG
동서울지사,서울외곽순환,2007,4,3,122,일산,본선,C,차량결함,기타,0,0,1,토요일,맑음,야간,단독,콘크리트,직선,평탄,건조,양호,승용(자가),,남자,30~40,2,20,0,0,0,0,50,60,3,2100600,본선
동서울지사,서울외곽순환,2007,5,20,124.1,일산,본선,C,운전자과실,과속,0,1,1,수요일,비,야간,차-시설,아스팔트,직선,오르막 3% 미만,습기,양호,화물(대형),5톤,남자,40~50,2,5,0,0,0,0,0,80,4,3234700,본선
동서울지사,서울외곽순환,2007,5,1,115.4,일산,본선,C,운전자과실,과속,0,0,3,목요일,비,야간,차-시설,아스팔트,좌커브 500 미만,내리막 3% 미만,습기,양호,승용(자가),,남자,40~50,5,15,0,0,0,0,10,15,1,330400,본선
동서울지사,서울외곽순환,2007,5,10,121.4,일산,청계T/G,C,차량결함,제동장치,0,0,2,토요일,맑음,주간,차-시설,콘크리트,직선,평탄,건조,양호,승합(대형),45인승,남자,30~40,3,2,0,0,0,0,22,22,1,1564400,TG
동서울지사,서울외곽순환,2007,6,7,123.2,일산,본선,C,운전자과실,졸음,0,0,1,일요일,맑음,주간,단독,아스팔트,직선,오르막 3% 미만,건조,양호,승용(자가),,남자,30~40,1,9,0,0,0,0,20,20,1,1979100,본선
동서울지사,서울외곽순환,2007,6,14,124.9,일산,본선,C,운전자과실,핸들과대조작,0,0,1,금요일,맑음,주간,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,여자,60세 이상,2,15,0,0,0,0,15,15,1,1366200,본선
동서울지사,서울외곽순환,2007,6,16,116.4,일산,본선,C,운전자과실,핸들과대조작,0,1,1,일요일,맑음,주간,차-시설,아스팔트,좌커브 500 이상,평탄,건조,양호,화물(소형),1톤,남자,30~40,0,30,0,0,0,0,100,100,3,330400,본선
동서울지사,서울외곽순환,2007,7,1,123.4,일산,본선,C,운전자과실,과속,0,0,1,일요일,비,야간,차-시설,아스팔트,직선,오르막 3% 미만,습기,양호,승용(영업),,남자,40~50,1,20,0,0,0,0,10,30,1,1950900,본선
동서울지사,서울외곽순환,2007,7,14,127.6,일산,본선,C,차량결함,기타,0,0,2,화요일,맑음,주간,추돌,콘크리트,직선,오르막 3% 미만,건조,양호,화물(중형),8톤,남자,30~40,4,25,0,0,0,0,30,30,1,0,본선
동서울지사,서울외곽순환,2007,9,11,117.2,일산,본선,C,운전자과실,핸들과대조작,0,1,1,토요일,비,주간,차-시설,아스팔트,직선,평탄,습기,양호,화물(소형),1톤,남자,50~60,2,25,0,0,0,0,30,30,3,1329000,본선
동서울지사,서울외곽순환,2007,9,0,122,일산,본선,C,운전자과실,과속,0,0,1,목요일,비,야간,차-시설,아스팔트,직선,평탄,습기,양호,승용(자가),,남자,30~40,2,25,0,0,0,0,50,50,1,1788200,본선
동서울지사,서울외곽순환,2007,10,10,122.8,일산,본선,C,운전자과실,핸들과대조작,0,1,2,목요일,맑음,주간,추돌,아스팔트,직선,평탄,건조,양호,화물(중형),3.5톤,남자,20~30,3,18,0,0,0,0,40,40,1,0,본선
동서울지사,서울외곽순환,2007,10,3,121.6,일산,청계영업소,C,운전자과실,주시태만,0,0,1,토요일,맑음,야간,차-시설,아스팔트,직선,평탄,건조,양호,승용(JEEP),,남자,40~50,2,11,0,0,0,0,4,13,1,4390000,TGHi
동서울지사,서울외곽순환,2007,11,21,116.2,일산,본선,C,차량결함,타이어 파손,0,0,1,목요일,맑음,야간,단독,아스팔트,직선,평탄,건조,양호,화물(소형),1톤,남자,40~50,1,20,0,0,0,0,130,90,3,0,본선
동서울지사,서울외곽순환,2007,11,20,119.2,일산,학의대교,C,차량결함,타이어 파손,0,0,1,월요일,맑음,야간,단독,콘크리트,직선,평탄,건조,양호,승용(자가),,여자,40~50,1,10,0,0,0,0,20,20,1,330460,교량
동서울지사,서울외곽순환,2007,12,1,121.4,일산,본선,B,운전자과실,과속,0,1,3,토요일,눈,야간,차-사람,아스팔트,직선,평탄,기타,양호,승용(자가),,남자,40~50,5,30,0,0,0,0,70,70,1,0,본선
시흥지사,서울외곽순환,2007,3,7,109,일산,수암TN,B,운전자과실,기타,1,1,2,목요일,맑음,주간,추돌,콘크리트,직선,오르막 3% 미만,건조,양호,승용(자가),,여자,40~50,1,10,0,0,0,0,45,50,1,0,터널
시흥지사,서울외곽순환,2007,3,7,95.7,일산,시흥 TG,C,운전자과실,졸음,0,0,1,목요일,흐림,주간,차-시설,콘크리트,직선,평탄,건조,양호,트레일러,24톤,남자,40~50,2,14,0,0,0,0,0,20,1,1400000,TG
시흥지사,서울외곽순환,2007,3,12,96,일산,계수4교,C,기타,기타,0,0,1,토요일,맑음,주간,차-시설,아스팔트,직선,평탄,건조,양호,트레일러,25톤,남자,30~40,2,60,0,0,0,0,0,105,1,9310000,교량
시흥지사,서울외곽순환,2007,5,2,109.3,일산,수암터널입구부,C,운전자과실,과속,0,0,1,화요일,비,야간,차-시설,콘크리트,직선,평탄,습기,양호,승용(자가),,남자,30~40,1,25,0,0,0,0,95,95,1,2362000,터널
시흥지사,서울외곽순환,2007,5,17,100.5,일산,본선,B,운전자과실,핸들과대조작,1,0,1,일요일,맑음,주간,단독,콘크리트,우커브 500 이상,평탄,건조,양호,승용(JEEP),,남자,30~40,2,10,0,0,0,0,55,60,1,0,본선
시흥지사,서울외곽순환,2007,6,15,106.3,일산,조남JC 판교-목포램프,C,운전자과실,졸음,0,0,1,월요일,맑음,주간,차-시설,콘크리트,우커브 500 이상,내리막 3% 미만,건조,양호,화물(대형),21톤,남자,20~30,1,10,0,0,0,0,30,80,1,1902100,램프
시흥지사,서울외곽순환,2007,6,10,95.2,일산,시흥영업소,C,운전자과실,졸음,0,0,1,토요일,맑음,주간,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,남자,20~30,1,15,0,0,0,0,0,25,3,764800,TG
시흥지사,서울외곽순환,2007,7,7,95.8,일산,시흥TG 3번,C,운전자과실,통행위반,0,0,1,목요일,흐림,주간,차-시설,콘크리트,직선,평탄,건조,양호,트레일러,25톤,남자,40~50,2,5,0,0,0,0,0,20,1,1290850,TG
시흥지사,서울외곽순환,2007,7,16,101.9,일산,본선,B,운전자과실,안전거리미확보,1,0,2,월요일,흐림,주간,차-사람,아스팔트,직선,평탄,건조,양호,화물(소형),1톤,남자,30~40,4,5,0,0,0,0,10,40,1,0,본선
시흥지사,서울외곽순환,2007,7,11,95.7,일산,시흥TG 2번,C,차량결함,기타,0,0,1,화요일,흐림,주간,차-시설,콘크리트,직선,평탄,건조,양호,화물(대형),11톤,남자,40~50,2,5,0,0,0,0,0,50,1,5862000,TG
시흥지사,서울외곽순환,2007,8,13,104.8,일산,본선,C,운전자과실,과속,0,0,1,화요일,비,주간,차-시설,콘크리트,우커브 500 이상,평탄,습기,양호,승용(자가),,남자,,1,5,0,0,0,0,0,40,3,1413100,본선
시흥지사,서울외곽순환,2007,8,5,109.4,일산,본선,C,운전자과실,졸음,0,0,1,화요일,흐림,야간,차-시설,콘크리트,직선,평탄,습기,양호,승용(자가),,남자,50~60,2,10,0,0,0,0,10,10,1,830500,본선
시흥지사,서울외곽순환,2007,8,18,109,일산,수암터널,C,차량결함,타이어 파손,0,0,1,토요일,맑음,야간,단독,콘크리트,직선,평탄,건조,양호,화물(소형),1.4톤,남자,50~60,2,10,0,0,0,0,95,100,3,122200,터널
