location,route,direction,distance,level,year,month,week,day_night,hour,weather,age,gender,cause_L,cause_S,pattern,pave,dir_curv,slope,surface_condition,pavment_condition,car_type,car_standard,최초사고지점_도로시설,지점명,dead,injury,acc_cars,defeat,state,arrive_time,ambulance_arrive_time,people_rescue_time,towtruck_arrive_time,rescue_time,block_time,handling_time,damage
군포지사,영동,강릉,23.2,C,2007,10,목요일,주간,13,맑음,0,남자,차량결함,기타,단독,콘크리트,직선,평탄,건조,양호,화물(대형),23톤,본선,본선,0,0,1,2,1,5,0,0,0,0,50,50,6040000
군포지사,영동,강릉,41.2,C,2007,11,월요일,야간,5,맑음,0,남자,운전자과실,졸음,충돌,콘크리트,직선,평탄,건조,양호,승용(JEEP),,본선,본선,0,0,1,0,4,15,0,0,0,0,55,90,0
군포지사,영동,강릉,36.7,C,2007,12,화요일,주간,15,맑음,0,남자,운전자과실,핸들과대조작,차-시설,콘크리트,우커브 500 미만,내리막 3% 미만,건조,양호,승합(소형),5인승,램프,동수원 램프,0,0,3,6,1,10,0,0,0,0,0,30,0
군포지사,영동,강릉,10.5,C,2007,12,월요일,주간,11,맑음,40,남자,운전자과실,주시태만,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,TG,군자T/G하이패스 입구2번,0,0,2,4,1,0,0,0,0,0,10,15,117000
군포지사,영동,강릉,40.6,C,2007,12,수요일,야간,23,맑음,40,남자,운전자과실,과속,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,0,1,2,1,12,0,0,0,0,5,30,335000
군포지사,영동,강릉,31,C,2007,12,토요일,주간,10,흐림,30,남자,운전자과실,과속,차-시설,콘크리트,좌커브 500 이상,오르막 3% 미만,습기,양호,승용(자가),,램프,소분리대,0,0,1,2,1,10,0,0,0,0,10,10,360000
군포지사,영동,강릉,28,C,2007,12,화요일,주간,7,흐림,20,남자,기타,적재불량,차-시설,콘크리트,우커브 500 미만,내리막 3% 미만,건조,양호,트레일러,25톤,램프,부곡I/C,0,0,1,2,1,5,0,0,0,0,5,55,1817710
군포지사,영동,강릉,31.5,C,2007,12,금요일,야간,2,맑음,30,남자,운전자과실,졸음,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,0,1,1,3,2,0,0,0,0,5,30,1477000
군포지사,영동,강릉,30.8,C,2007,12,일요일,야간,0,맑음,30,남자,운전자과실,과속,단독,콘크리트,직선,평탄,건조,양호,승합(소형),4인승,램프,북수원I/C램프,0,0,1,1,1,5,0,0,0,0,10,20,1778524
이천지사,영동,강릉,45.7,B,2007,1,목요일,야간,4,맑음,30,남자,운전자과실,기타,추돌,아스팔트,직선,평탄,건조,양호,승합(소형),11인승,본선,본선,1,1,4,6,1,20,0,0,0,0,30,40,0
이천지사,영동,강릉,47.9,C,2007,1,금요일,주간,7,흐림,40,남자,운전자과실,졸음,추돌,아스팔트,직선,평탄,건조,양호,화물(소형),2.5톤,본선,본선,0,1,3,5,1,20,0,0,0,0,30,30,5361000
이천지사,영동,강릉,48.3,C,2007,2,수요일,주간,10,맑음,40,남자,운전자과실,안전거리미확보,추돌,콘크리트,직선,평탄,건조,양호,트레일러,25톤,터널,마성터널,0,2,4,6,1,35,0,0,0,0,120,120,0
이천지사,영동,강릉,68.3,C,2007,2,화요일,주간,11,맑음,50,남자,운전자과실,핸들과대조작,차-시설,콘크리트,직선,평탄,건조,양호,트레일러,25톤,본선,본선,0,0,1,2,1,7,0,0,0,0,67,65,1645500
이천지사,영동,강릉,72.8,C,2007,4,토요일,주간,14,맑음,40,남자,운전자과실,졸음,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,1,1,2,1,10,0,0,0,0,0,30,1216140
이천지사,영동,강릉,78.7,B,2007,4,목요일,주간,15,맑음,30,남자,운전자과실,졸음,추돌,아스팔트,직선,평탄,건조,양호,승용(자가),,본선,본선,1,0,2,3,1,15,0,0,0,0,35,55,0
이천지사,영동,강릉,79.8,C,2007,6,수요일,주간,10,맑음,30,남자,운전자과실,핸들과대조작,차-시설,아스팔트,우커브 500 미만,내리막 3% 미만,건조,양호,화물(대형),11톤,램프,이천I/C램프,0,0,1,1,1,5,0,0,0,0,35,80,1300690
이천지사,영동,강릉,72.8,C,2007,6,목요일,주간,5,비,0,여자,운전자과실,안전거리미확보,추돌,콘크리트,직선,평탄,습기,양호,승용(자가),,본선,본선,0,2,3,4,5,20,0,0,0,0,10,60,10488700
이천지사,영동,강릉,82.8,C,2007,6,금요일,주간,13,맑음,0,남자,운전자과실,추월불량,추돌,콘크리트,직선,평탄,건조,양호,특수차량,,본선,본선,0,0,2,3,1,20,0,0,0,0,10,60,3902330
이천지사,영동,강릉,80,B,2007,6,금요일,주간,16,맑음,40,남자,차량결함,타이어 파손,차-시설,콘크리트,직선,오르막 3% 미만,건조,양호,승용(자가),,본선,본선,1,0,1,2,1,5,0,0,0,0,55,55,1356000
이천지사,영동,강릉,48.3,B,2007,7,토요일,주간,7,맑음,30,남자,운전자과실,주시태만,추돌,콘크리트,직선,평탄,건조,양호,화물(중형),4.5톤,터널,마성터널,1,0,3,4,1,15,0,0,0,0,30,30,0
이천지사,영동,강릉,80.8,C,2007,7,일요일,주간,16,맑음,20,여자,운전자과실,핸들과대조작,추돌,콘크리트,직선,내리막 3% 미만,건조,양호,승용(JEEP),,본선,본선,0,0,3,4,1,5,0,0,0,0,0,40,448670
이천지사,영동,강릉,53.8,B,2007,9,목요일,야간,0,비,50,남자,운전자과실,안전거리미확보,추돌,아스팔트,직선,평탄,습기,양호,화물(중형),2.5톤,본선,본선,1,0,3,5,1,22,0,0,0,0,62,62,0
이천지사,영동,강릉,49.7,C,2007,9,목요일,야간,1,비,20,남자,운전자과실,핸들과대조작,차-시설,콘크리트,직선,평탄,습기,양호,승용(자가),,본선,본선,0,0,1,0,1,5,0,0,0,0,20,60,1909220
이천지사,영동,강릉,85.4,C,2007,10,화요일,주간,17,맑음,30,남자,운전자과실,졸음,단독,콘크리트,직선,평탄,건조,양호,승합(소형),9인승,본선,본선,0,0,1,1,1,10,0,0,0,0,0,25,580800
이천지사,영동,강릉,78.6,C,2007,10,화요일,야간,0,흐림,30,남자,운전자과실,졸음,차-시설,아스팔트,직선,평탄,건조,양호,승용(영업),,본선,본선,0,0,2,4,1,30,0,0,0,0,0,30,505360
이천지사,영동,강릉,66.2,C,2007,10,토요일,야간,3,맑음,50,남자,운전자과실,졸음,단독,아스팔트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,0,1,2,1,20,0,0,0,0,0,50,648700
이천지사,영동,강릉,43.6,C,2007,10,월요일,야간,22,맑음,50,여자,기타,기타,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,0,1,2,1,30,0,0,0,0,0,30,0
이천지사,영동,강릉,47.4,C,2007,11,수요일,야간,22,흐림,50,남자,운전자과실,핸들과대조작,차-시설,아스팔트,좌커브 500 미만,오르막 3% 이상,건조,양호,승합(대형),45인승,램프,마성구도로,0,1,1,1,1,25,0,0,0,0,0,40,2091638
이천지사,영동,강릉,77.2,B,2007,11,화요일,야간,22,맑음,30,남자,운전자과실,주시태만,차-사람,콘크리트,직선,평탄,건조,양호,화물(중형),5톤,본선,본선,1,0,2,4,1,10,0,0,0,0,0,30,0
이천지사,영동,강릉,79.8,C,2007,11,금요일,주간,13,맑음,40,남자,운전자과실,과속,단독,콘크리트,우커브 500 미만,내리막 3% 미만,건조,양호,승합(대형),45인승,램프,이천IC램프,0,3,1,2,3,0,0,0,0,0,50,90,1084645
이천지사,영동,강릉,75.7,C,2007,12,수요일,야간,22,맑음,50,남자,운전자과실,핸들과대조작,차-시설,콘크리트,직선,오르막 3% 미만,건조,양호,승용(자가),,본선,본선,0,0,1,2,1,15,0,0,0,0,10,30,927717
원주지사,영동,강릉,149.4,C,2007,1,화요일,야간,0,맑음,40,남자,운전자과실,핸들과대조작,차-시설,아스팔트,우커브 500 이상,오르막 3% 이상,건조,양호,승용(자가),,본선,본선,0,0,1,1,1,9,0,0,0,0,28,40,713280
원주지사,영동,강릉,152.7,B,2007,2,월요일,주간,11,맑음,30,남자,차량결함,제동장치,단독,콘크리트,좌커브 500 이상,오르막 3% 미만,건조,양호,승합(대형),45인승,휴게소,횡성(하)휴게소,1,0,5,6,1,15,0,0,0,0,0,20,0
원주지사,영동,강릉,142.8,C,2007,2,화요일,야간,2,맑음,0,여자,운전자과실,핸들과대조작,차-시설,콘크리트,직선,오르막 3% 미만,건조,양호,승용(자가),,본선,본선,0,0,1,1,1,2,0,0,0,0,0,20,1023550
원주지사,영동,강릉,94.4,C,2007,2,수요일,주간,9,맑음,20,남자,운전자과실,과속,차-시설,아스팔트,좌커브 500 이상,내리막 3% 미만,건조,양호,승용(JEEP),,램프,C램프,0,0,1,1,1,20,0,0,0,0,0,40,1023550
원주지사,영동,강릉,135.1,C,2007,3,일요일,야간,21,비,30,남자,운전자과실,과속,차-시설,콘크리트,좌커브 500 이상,내리막,습기,양호,승용(자가),,본선,본선,0,0,1,1,1,10,0,0,0,0,0,42,900000
원주지사,영동,강릉,106.9,C,2007,3,화요일,야간,20,맑음,40,남자,운전자과실,핸들과대조작,차-시설,콘크리트,우커브 500 이상,내리막 3% 미만,건조,양호,승용(JEEP),,본선,본선,0,0,1,1,1,10,0,0,0,0,0,15,732670
원주지사,영동,강릉,118.8,C,2007,4,수요일,주간,12,맑음,20,남자,운전자과실,핸들과대조작,차-시설,아스팔트,직선,내리막 3% 미만,건조,양호,승용(JEEP),,교량,지정교,0,1,1,2,3,2,0,0,0,0,10,27,602080
원주지사,영동,강릉,142.9,C,2007,4,수요일,주간,15,흐림,30,남자,운전자과실,졸음,차-시설,콘크리트,직선,평탄,건조,양호,화물(중형),5톤,TG,새말TG,0,0,1,1,1,10,0,0,0,0,0,20,5819000
원주지사,영동,강릉,109.2,C,2007,5,화요일,주간,6,비,40,남자,운전자과실,과속,차-시설,콘크리트,좌커브 500 이상,내리막 3% 미만,습기,양호,승용(영업),,본선,본선,0,0,1,2,1,3,0,0,0,0,0,30,503900
원주지사,영동,강릉,136.1,C,2007,5,화요일,주간,14,비,20,남자,운전자과실,과속,차-시설,콘크리트,직선,오르막 3% 이상,습기,양호,화물(소형),3.5톤,본선,본선,0,0,1,1,1,5,0,0,0,0,0,10,435690
원주지사,영동,강릉,133.1,C,2007,5,일요일,주간,18,흐림,40,남자,차량결함,기타,차-시설,콘크리트,좌커브 500 이상,오르막,건조,양호,승합(대형),45인승,본선,본선,0,0,2,3,1,8,0,0,0,0,0,30,461680
원주지사,영동,강릉,88.8,C,2007,5,월요일,주간,12,맑음,20,남자,운전자과실,과속,차-시설,콘크리트,좌커브 500 이상,오르막,건조,양호,승용(자가),,본선,본선,0,0,2,3,1,10,0,0,0,0,10,30,1211960
원주지사,영동,강릉,143.6,C,2007,5,일요일,야간,21,맑음,30,여자,운전자과실,졸음,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,0,1,2,1,5,0,0,0,0,0,20,1320000
원주지사,영동,강릉,102.5,C,2007,6,토요일,야간,5,맑음,30,남자,운전자과실,핸들과대조작,단독,콘크리트,직선,내리막 3% 미만,건조,양호,승용(자가),,본선,본선,0,0,1,1,1,10,0,0,0,0,0,25,543640
원주지사,영동,강릉,119.4,C,2007,6,토요일,주간,6,맑음,40,남자,차량결함,타이어 파손,차-시설,아스팔트,우커브 500 이상,오르막 3% 미만,건조,양호,화물(소형),1.4톤,교량,지정교,0,0,1,1,3,18,0,0,0,0,25,28,836000
원주지사,영동,강릉,140,C,2007,6,일요일,야간,0,비,30,남자,운전자과실,음주,추돌,콘크리트,직선,평탄,습기,양호,승용(자가),,본선,본선,0,0,2,4,3,17,0,0,0,0,5,30,300660
원주지사,영동,강릉,125,C,2007,6,일요일,야간,5,비,30,남자,운전자과실,핸들과대조작,차-시설,아스팔트,직선,평탄,습기,양호,승용(자가),,본선,본선,0,0,1,1,1,9,0,0,0,0,0,35,580830
원주지사,영동,강릉,104.7,C,2007,6,일요일,주간,5,비,40,남자,운전자과실,과속,차-시설,콘크리트,직선,오르막,습기,양호,승용(자가),,본선,본선,0,0,1,2,1,7,0,0,0,0,0,15,750000
원주지사,영동,강릉,134.2,C,2007,7,월요일,주간,7,비,20,남자,운전자과실,과속,차-시설,콘크리트,직선,내리막,습기,양호,승용(JEEP),,본선,본선,0,0,1,1,1,10,0,0,0,0,20,20,816710
원주지사,영동,강릉,126.2,C,2007,7,토요일,주간,16,맑음,50,여자,운전자과실,졸음,접촉,아스팔트,직선,내리막,건조,양호,승합(소형),9인승,본선,본선,0,1,2,3,1,5,0,0,0,0,0,65,1242920
원주지사,영동,강릉,97.7,C,2007,7,일요일,야간,0,흐림,40,남자,차량결함,타이어 파손,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,0,1,0,1,17,0,0,0,0,4,21,765910
원주지사,영동,강릉,130.8,C,2007,7,목요일,주간,13,비,40,남자,운전자과실,과속,차-시설,콘크리트,좌커브 500 이상,오르막 3% 미만,습기,양호,승용(JEEP),,본선,본선,0,0,1,2,3,10,0,0,0,0,0,30,1537760
원주지사,영동,강릉,125,C,2007,7,화요일,주간,6,비,40,남자,운전자과실,과속,차-시설,콘크리트,좌커브 500 이상,오르막,습기,양호,승용(자가),,본선,본선,0,0,1,1,1,10,0,0,0,0,0,25,1038220
원주지사,영동,강릉,158.7,C,2007,7,화요일,야간,21,비,30,남자,운전자과실,과속,차-시설,아스팔트,좌커브 500 이상,내리막 3% 미만,습기,양호,승합(소형),9인승,본선,본선,0,0,1,1,1,9,0,0,0,0,0,30,541550
원주지사,영동,강릉,156.5,B,2007,8,토요일,주간,13,비,30,남자,운전자과실,과속,추돌,아스팔트,좌커브 500 이상,내리막 3% 미만,습기,양호,승용(자가),,본선,본선,2,9,3,4,1,20,0,0,0,0,0,75,0
원주지사,영동,강릉,104.7,C,2007,8,수요일,야간,0,비,40,남자,운전자과실,과속,차-시설,콘크리트,좌커브 500 이상,오르막,습기,양호,화물(중형),5톤,본선,본선,0,0,1,1,1,10,0,0,0,0,47,52,1195000
원주지사,영동,강릉,108,B,2007,8,목요일,주간,7,흐림,60,남자,운전자과실,졸음,추돌,콘크리트,직선,내리막 3% 미만,건조,양호,화물(중형),5톤,본선,본선,0,0,2,2,3,10,0,0,0,0,55,80,0
원주지사,영동,강릉,151.9,C,2007,8,일요일,주간,18,비,30,여자,운전자과실,과속,차-시설,아스팔트,우커브 500 이상,오르막 3% 이상,습기,양호,승합(소형),9인승,본선,본선,0,1,1,1,1,20,0,0,0,0,25,30,1026940
원주지사,영동,강릉,88.8,C,2007,8,화요일,주간,9,맑음,30,남자,운전자과실,핸들과대조작,추돌,콘크리트,좌커브 500 이상,오르막 3% 미만,건조,양호,승용(자가),,본선,본선,0,0,2,2,3,2,0,0,0,0,10,17,926170
원주지사,영동,강릉,118.2,B,2007,8,수요일,주간,8,비,20,남자,운전자과실,졸음,단독,콘크리트,직선,오르막 3% 미만,습기,양호,승용(JEEP),,본선,본선,0,0,1,1,1,10,0,0,0,0,0,37,4500000
원주지사,영동,강릉,120.7,B,2007,10,금요일,주간,16,맑음,30,남자,운전자과실,졸음,추돌,콘크리트,좌커브 500 이상,내리막 3% 미만,건조,양호,특수차량,,본선,본선,0,2,2,4,1,5,0,0,0,0,55,67,1068200
원주지사,영동,강릉,142.7,B,2007,10,토요일,주간,10,맑음,40,여자,운전자과실,핸들과대조작,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,본선,본선,2,3,1,2,3,10,0,0,0,0,35,50,1023556
원주지사,영동,강릉,114.2,C,2007,12,목요일,주간,7,흐림,30,남자,운전자과실,핸들과대조작,차-시설,콘크리트,직선,평탄,건조,양호,트레일러,25톤,TG,문막영업소 2번출구,0,0,1,2,1,10,0,0,0,0,0,135,1191700
대관령지사,영동,강릉,198.7,C,2007,1,화요일,주간,9,눈,20,남자,운전자과실,주시태만,차-시설,아스팔트,직선,내리막 3% 미만,습기,양호,화물(대형),15톤,본선,본선,0,0,1,1,1,10,0,0,0,0,20,20,5124400
대관령지사,영동,강릉,199,C,2007,1,토요일,주간,11,흐림,20,남자,운전자과실,주시태만,단독,콘크리트,직선,평탄,습기,양호,승용(자가),,TG,진부영업소,0,0,1,2,1,10,0,0,0,0,25,25,1826000
대관령지사,영동,강릉,163.9,C,2007,1,금요일,야간,1,맑음,40,남자,운전자과실,주시태만,차-시설,아스팔트,좌커브 500 이상,오르막 3% 이상,건조,양호,승용(영업),,본선,본선,0,4,2,3,1,10,0,0,0,0,0,20,401910
대관령지사,영동,강릉,200.7,C,2007,2,일요일,야간,1,맑음,40,남자,운전자과실,과속,차-시설,아스팔트,좌커브 500 이상,오르막 3% 미만,건조,양호,승용(자가),,본선,본선,0,0,1,1,1,19,0,0,0,0,0,34,924920
대관령지사,영동,강릉,181,C,2007,3,금요일,주간,14,비,30,여자,운전자과실,주시태만,차-시설,아스팔트,좌커브 500 이상,내리막 3% 미만,습기,양호,승용(JEEP),,본선,본선,0,0,1,1,1,9,0,0,0,0,17,18,1447930
대관령지사,영동,강릉,178.6,C,2007,3,월요일,주간,8,눈,50,여자,운전자과실,과속,차-시설,콘크리트,우커브 500 이상,내리막,습기,양호,화물(소형),1톤,본선,본선,0,0,1,1,1,10,0,0,0,0,23,23,2750000
대관령지사,영동,강릉,183.3,C,2007,3,토요일,주간,8,맑음,50,여자,운전자과실,과속,단독,아스팔트,좌커브 500 이상,오르막 3% 미만,건조,양호,승용(자가),,본선,본선,0,1,1,2,1,9,0,0,0,0,0,11,1083200
대관령지사,영동,강릉,176,C,2007,4,월요일,야간,3,비,40,남자,운전자과실,졸음,차-시설,아스팔트,직선,내리막 3% 미만,습기,양호,화물(대형),8톤,본선,본선,0,0,1,1,1,5,0,0,0,0,0,25,849380
대관령지사,영동,강릉,186,B,2007,4,토요일,주간,17,맑음,20,남자,운전자과실,주시태만,차-사람,아스팔트,좌커브 500 이상,오르막 3% 미만,건조,양호,화물(대형),11톤,본선,본선,1,0,2,3,1,10,0,0,0,0,98,110,1920000
대관령지사,영동,강릉,186,C,2007,5,수요일,야간,19,비,40,남자,운전자과실,과속,차-시설,아스팔트,좌커브 500 이상,오르막 3% 미만,습기,양호,승용(자가),,본선,본선,0,0,1,1,1,10,0,0,0,0,30,30,676320
대관령지사,영동,강릉,229.1,C,2007,5,토요일,주간,16,맑음,40,남자,운전자과실,졸음,단독,아스팔트,좌커브 500 이상,내리막 3% 이상,건조,양호,승용(JEEP),,본선,본선,0,0,1,1,1,15,0,0,0,0,0,25,1150000
대관령지사,영동,강릉,215.5,C,2007,6,일요일,야간,19,맑음,30,남자,차량결함,타이어 파손,단독,콘크리트,좌커브 500 이상,내리막 3% 미만,건조,양호,승용(자가),,터널,대관령1터널,0,0,1,2,1,10,0,0,0,0,15,15,1364000
대관령지사,영동,강릉,227.9,C,2007,6,목요일,야간,4,비,50,남자,운전자과실,졸음,추돌,아스팔트,우커브 500 이상,내리막 3% 이상,습기,양호,화물(대형),11톤,본선,본선,0,0,2,2,1,15,0,0,0,0,35,145,898950
대관령지사,영동,강릉,227,C,2007,6,수요일,주간,7,맑음,50,남자,차량결함,제동장치,차-시설,아스팔트,직선,내리막 3% 이상,건조,양호,트레일러,25톤,본선,본선,0,0,1,1,1,10,0,0,0,0,0,20,4920000
